Bootstrap_Mean
0.7491402
0.7502709
0.7484744000000003
0.7545284999999999
0.7496128
0.7526951
0.7526024000000001
0.7497794
0.7567454000000001
0.7583272
0.7522093
0.7583078999999998
0.749654
0.7501674
0.7502035
0.7540309999999999
0.7554784000000001
0.7514083999999999
0.7582032
0.7545398999999999
0.7485149
0.7518184000000001
0.7534983
0.7530724
0.7550345999999999
0.7549088000000002
0.7466769
0.7501028
0.7532867000000002
0.7523492
0.7543142
0.7551745999999998
0.7541508
0.7545251999999999
0.7512167000000001
0.7471466
0.7552926999999999
0.7618203000000001
0.7563992999999998
0.7479411
0.7527425999999999
0.7557297
0.7499613
0.7540961999999999
0.7490672999999998
0.7549147
0.7504713000000001
0.7571971000000001
0.7495662
0.7509395999999999
0.7582960000000001
0.7528860999999998
0.7608487
0.7529222
0.7558695
0.7507737
0.7547060000000001
0.7521579999999999
0.7488016999999999
0.7519477999999999
0.7520109999999999
0.7560603000000001
0.7561542
0.7556738999999999
0.7552190999999999
0.7512135999999999
0.7489006
0.7532697999999999
0.7535656000000001
0.7571082
0.752959
0.7545324999999999
0.7549497000000001
0.7536740999999999
0.7554314999999997
0.7541688
0.7546476000000001
0.7526470000000001
0.7599006999999999
0.7509847000000002
0.7512669
0.7548389999999999
0.7477544
0.7573222000000002
0.75286
0.7542243000000001
0.7526503
0.7529416000000001
0.7449718999999999
0.7540698
0.7496978
0.7493748999999998
0.7525598000000001
0.7550100999999999
0.754987
0.7530307
0.7510198
0.7621682
0.7552423
0.7508440000000002
0.7517707999999999
0.7575983000000001
0.7546498000000001
0.7531782999999999
0.7543147
0.7595111
0.7528892
0.7531823
0.7499213000000001
0.7539143999999999
0.7476759
0.7532272999999999
0.7511324
0.7537068999999998
0.7579823000000002
0.757413
0.7502020999999998
0.7578794999999999
0.7537272
0.7528103999999999
0.7614237
0.7505190999999999
0.7559873
0.7550573999999999
0.7517288999999999
0.752076
0.7630793
0.7490342
0.7622602
0.7561998999999999
0.7493563999999999
0.7571835999999997
0.7504479000000002
0.7531207999999999
0.7521006000000001
0.7511392999999998
0.7566367999999999
0.7511979
0.7531764999999999
0.7589705999999999
0.7524001
0.7584633
0.7534923000000002
0.7550941
0.7570520000000001
0.7426699999999999
0.7534533
0.7507451999999998
0.7529987000000001
0.7562925000000001
0.7490061999999998
0.7508860999999999
0.7575452999999998
0.7555732999999999
0.7586214
0.7537011
0.7548570000000001
0.7575554000000001
0.757059
0.7601201999999998
0.7503170000000001
0.7528308
0.7548235
0.7518720999999999
0.7526708000000002
0.7543519
0.7547737000000001
0.7576959000000001
0.7588733000000001
0.7536687999999999
0.7529878000000001
0.7496508999999998
0.7545854
0.7535644
0.7474915
0.7517797999999999
0.7523245
0.7507912000000002
0.7491639000000001
0.7552322000000001
0.7558322
0.7564023
0.745829
0.7501663000000001
0.7602531000000002
0.7559623000000001
0.7551493
0.7518519
0.7565306999999999
0.7561447
0.7499373999999999
0.7569028
0.7459940999999998
0.7521804000000002
0.7487916999999997
0.7482408
0.7575246000000001
0.7607555
0.7560026
0.7531999
0.7581608999999999
0.7517265000000001
0.7571481000000001
0.7540468
0.7575923999999999
0.7435779000000001
0.7560855
0.7500906
0.7492996000000001
0.7467177999999999
0.7556129
0.7525312
0.7534149000000001
0.7518463
0.758305
0.7557994000000001
0.7499995000000002
0.7496017
0.7554262
0.7628875
0.7574363
0.7524304
0.7491243
0.7540898999999999
0.7503264999999999
0.7525018
0.7483843
0.7518999000000002
0.7515357000000001
0.7505504000000002
0.7580070000000001
0.7546569999999998
0.7548936999999999
0.7521794999999999
0.7526282000000001
0.7501327000000001
0.7515783
0.7556280000000001
0.7559678000000002
0.7499090000000002
0.7538627000000001
0.7513143
0.7534368
0.7537408000000001
0.7574875
0.7579933
0.7550915
0.7592726000000001
0.7476554999999999
0.7538414999999999
